,matchId,gameId,gameMode,gameVersion,championName,championId,teamPosition,win,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,takedowns,goldPerMinute,damagePerMinute,baronTakedowns,dragonTakedowns,turretTakedowns.1,gameLength,killParticipation,visionScorePerMinute,jungleCsBefore10Minutes,enemyJungleMonsterKills,controlWardsPlaced,wardTakedowns,kda,teamDamagePercentage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,primaryStyle1,primaryStyle2,primaryStyle3,primaryStyle4,subStyle1,subStyle2
27,KR_7035633326,7035633326,CLASSIC,14.8.576.8838,Yone,777.0,MIDDLE,True,0,0.0,11,0,0,21340,18.0,0,2,2,7782,12256,7782,27845,0,3,0.0,0,0,True,13,0,False,False,False,False,False,False,0,16313,14650.0,0,MIDDLE,0,1,0,3072,1055,3006,6672,3031,6333,3340,20,2.0,6,MIDDLE,927.0,3,1,562,34910,7135,1867,0,9,0,0,1,0,0,2,9,0,238921,21439,23123,6030,0,0.0,SOLO,0,317,93,63,11,3,4,5,12,535,False,33,1984,295488,31773,0,26641,10344,0,288,290,79,1.0,0,21656,3197,1650,4,5,2,0,0,20,0,1,12,17.0,493.30899872745954,960.822770069646,0.0,1.0,5.0,1984.1288438,0.5,0.6128596111287604,0.0,3.0,0.0,1.0,5.666666666666667,0.2688535609894462,132.30000001192093,4.0,8008,9111,9104,8299,8242,8444
28,KR_7050634013,7050634013,CLASSIC,14.8.578.3867,Pyke,555.0,UTILITY,True,0,0.0,7,0,0,4839,8.0,0,1,7,347,347,347,3439,0,2,2.0,0,0,True,0,0,True,False,False,False,False,True,1,4778,3875.0,0,UTILITY,0,0,0,3117,3877,2055,3134,3133,0,3364,17,0.0,2,NONE,0.0,0,1,569,0,0,2400,0,0,0,0,0,0,0,1,10,0,8437,3068,3428,4022,0,0.0,SUPPORT,0,23,25,11,4,2,4,3,14,491,False,13,912,12781,3791,0,6234,1064,0,22,24,28,1.0,0,4343,723,405,0,0,0,0,0,18,4,2,7,9.0,314.04543873344494,249.13264532933496,0.0,0.0,0.0,913.0191888,0.4285714285714285,1.2189416308563608,0.0,0.0,2.0,2.0,4.5,0.1051687028558727,10.0,2.0,9923,8126,8136,8106,8242,8473
29,KR_6942465545,6942465545,CLASSIC,14.3.558.8314,Ezreal,81.0,BOTTOM,False,0,0.0,9,1,0,16172,16.0,0,8,3,5611,20932,5611,14450,0,8,1.0,0,0,True,5,5,False,False,False,False,False,False,3,15397,15283.0,0,BOTTOM,0,0,3,6675,3042,3078,3155,3158,6694,3363,25,2.0,7,BOTTOM,619.0,3,1,724,30353,10082,3058,0,6,0,1,0,0,0,7,9,0,175988,23457,24648,7,0,0.0,CARRY,0,385,55,52,21,4,12,6,4,381,False,1,2224,207980,34772,0,28487,4774,0,220,67,257,1.0,0,1638,1232,781,2,2,10,0,0,23,2,2,13,16.0,415.2862517300688,937.86684040953,1.0,1.0,2.0,2224.5392957,0.5161290322580645,0.6238038778168714,0.0,1.0,1.0,2.0,2.0,0.2459009573426857,19.0,1.0,8369,8304,8345,8347,8226,8210
30,KR_7056177280,7056177280,CLASSIC,14.9.580.2108,Zoe,142.0,MIDDLE,True,0,0.0,11,0,0,16000,16.0,0,9,4,10562,15435,10562,9240,0,3,1.0,0,0,True,10,13,False,False,False,False,False,True,0,14974,14025.0,0,MIDDLE,1,2,0,3089,4645,6655,3041,3020,4630,3340,17,3.0,9,MIDDLE,0.0,5,1,1099,138969,24596,8398,0,16,0,0,0,0,0,3,3,0,18902,2678,9289,7,0,0.0,SOLO,0,325,16,69,46,4,4,4,21,217,False,37,1945,176369,29999,0,17767,1704,0,178,190,131,1.0,0,18497,2724,80,5,7,1,0,0,42,1,8,14,20.0,461.8976381875241,925.37483728672,1.0,0.0,7.0,1945.1113612,0.4444444444444444,1.3212601313818122,0.0,7.0,1.0,8.0,6.666666666666667,0.2126131949134929,13.400000035762789,1.0,8214,8275,8233,8237,8345,8347
31,KR_6927388194,6927388194,CLASSIC,14.2.556.3141,Zac,154.0,JUNGLE,False,0,0.0,7,0,0,8978,12.0,0,4,3,0,13330,0,29440,0,4,3.0,0,0,True,1,0,False,False,False,False,False,False,3,7359,6925.0,0,JUNGLE,0,0,1,1103,3075,3047,1029,3211,1011,3364,18,1.0,2,JUNGLE,39.0,2,1,523,47027,6366,6596,0,72,0,1,0,0,0,1,2,0,12975,684,19872,6473,0,0.0,NONE,0,40,114,53,6,13,11,4,4,708,False,21,1513,100555,7531,0,30201,24136,176,24,289,97,4.0,0,40552,479,3732,0,0,11,0,0,18,3,3,5,9.0,291.7396956939364,298.5562002977794,0.0,0.0,0.0,1513.5125455,0.45,0.7489009817322091,36.000000059604645,0.0,3.0,3.0,2.25,0.1024244459189418,3.9999999701976776,0.0,8439,8463,8429,8453,9105,9111
32,KR_6948060660,6948060660,CLASSIC,14.3.558.8314,Karma,43.0,MIDDLE,False,0,0.0,2,0,0,10177,13.0,0,4,4,419,419,419,10339,0,6,2.0,0,0,True,15,0,False,False,False,False,False,True,0,7029,6800.0,0,MIDDLE,0,0,1,1056,3118,3158,3067,3113,3108,3363,19,0.0,1,MIDDLE,0.0,0,1,387,51693,8692,3167,0,0,0,0,0,0,0,0,8,0,8397,393,8845,5292,0,0.0,SOLO,0,83,13,62,38,1,12,2,4,198,False,17,1503,60317,9311,1977,12493,0,0,115,185,131,0.0,0,226,226,479,0,0,8,0,0,14,2,1,6,3.0,280.43444844013425,371.4600095256044,0.0,0.0,0.0,1504.0551171,0.2727272727272727,0.5696273602637922,0.0,0.0,2.0,1.0,0.5,0.1838025927040497,2.0,1.0,8229,8226,8210,8236,8126,8106
33,KR_6936928216,6936928216,CLASSIC,14.3.558.106,Rammus,33.0,JUNGLE,False,0,0.0,20,0,0,18439,18.0,0,5,4,1010,24524,1010,124645,0,5,2.0,0,0,True,0,0,False,False,False,False,False,False,0,14505,13625.0,0,JUNGLE,1,1,1,3067,3143,3047,3068,3742,3075,3364,20,2.0,11,JUNGLE,139.0,6,1,1284,108137,37079,21099,0,123,0,1,0,0,0,24,2,0,34767,6698,23232,3810,0,0.0,NONE,0,75,83,76,10,4,4,23,11,576,False,78,2130,229086,46848,0,47022,16309,740,53,792,190,5.0,0,86180,3070,2691,1,1,8,0,0,26,3,3,4,31.0,408.4201149762964,1319.0950888968273,0.0,0.0,1.0,2130.9306508,0.6458333333333334,0.7537032528464416,48.00000008940697,14.0,2.0,3.0,6.2,0.255230608671373,16.000000089406967,1.0,8439,8463,8429,8242,8234,8232
34,KR_6978645675,6978645675,CLASSIC,14.5.565.1230,Riven,92.0,TOP,False,0,0.0,1,0,0,11358,13.0,0,0,1,794,794,794,9670,0,1,0.0,0,0,True,1,0,False,False,False,False,False,True,0,7428,6975.0,0,TOP,0,0,2,6692,1055,3158,3133,3067,1037,3340,13,2.0,4,NONE,0.0,2,1,831,0,0,293,0,8,0,0,0,0,0,1,1,0,77867,7503,6067,5182,0,0.0,SUPPORT,0,162,36,52,9,2,14,2,4,86,False,15,1191,78133,7769,0,7556,1900,0,153,70,32,1.0,0,266,266,1195,0,0,6,0,0,2,0,0,0,5.0,373.92439160359856,391.092146708325,0.0,0.0,0.0,1192.0080079,0.3571428571428571,0.1132542727106624,4.0,0.0,0.0,0.0,5.0,0.232881899505985,27.0,1.0,8010,9111,9104,8299,8242,8429
35,KR_6927593745,6927593745,CLASSIC,14.2.556.3141,Lillia,876.0,JUNGLE,True,0,2.0,4,0,0,8199,11.0,0,2,4,0,28370,0,7158,0,1,3.0,0,1,True,10,3,False,False,False,False,False,True,0,7960,6125.0,0,JUNGLE,0,0,0,3147,6653,3020,0,0,0,3513,12,1.0,5,NONE,0.0,5,1,263,55785,4792,2833,1,109,0,0,0,0,0,16,2,0,15341,950,13015,4652,0,0.0,SUPPORT,0,105,37,37,3,2,4,10,11,108,False,10,969,129223,8056,0,15944,12473,0,21,304,8,1.0,0,58095,2313,96,0,0,0,0,0,16,3,1,4,9.0,492.4613422199815,498.3853724188023,0.0,1.0,0.0,969.9075673,0.45,1.004510977761798,79.75000011920929,10.0,3.0,1.0,9.0,0.2233011787409706,51.750000059604645,2.0,8128,8126,8138,8135,8234,8232
36,KR_7023566685,7023566685,CLASSIC,14.7.571.9528,Skarner,72.0,TOP,False,0,0.0,4,0,0,13182,15.0,0,2,3,302,327,302,66463,0,9,1.0,0,0,True,6,0,False,False,False,False,False,True,0,10699,10275.0,0,TOP,0,0,2,1054,3075,3068,3111,2504,2022,3363,21,2.0,7,TOP,26.0,3,1,323,49134,8902,8963,0,0,0,0,0,0,0,9,1,0,61534,11072,26759,3795,0,0.0,SOLO,0,190,62,23,7,3,12,4,4,369,False,39,1667,114066,20165,0,37849,1809,0,164,445,221,1.0,0,3397,190,2126,0,0,9,0,0,19,1,0,10,11.0,384.868026973223,725.3504795035101,0.0,0.0,0.0,1668.0356101999998,0.4230769230769231,0.6842857520753427,0.0,0.0,1.0,0.0,1.2222222222222223,0.2329329081451589,5.0,2.0,8229,8226,8210,8237,8444,8451
37,KR_6963913668,6963913668,CLASSIC,14.4.561.3953,Jax,24.0,TOP,True,0,10.0,2,0,0,10013,13.0,0,1,1,1498,1498,1498,10754,0,2,0.0,0,0,True,1,0,False,False,False,False,False,True,7,5841,8833.0,0,TOP,0,0,0,3100,0,3047,0,0,0,3340,16,0.0,0,TOP,0.0,0,0,1067,23624,4012,3261,0,0,0,0,0,0,0,4,6,0,36809,4136,9976,6473,1,0.0,CARRY,0,42,57,52,6,4,4,3,12,50,False,16,1317,61307,8356,0,13405,2154,0,114,103,75,1.0,0,873,208,168,0,0,3,0,0,8,0,0,6,2.0,265.93633736450886,380.44469980796345,0.0,0.0,0.0,1317.9169324,0.0588235294117647,0.4013365552307827,0.0,0.0,0.0,0.0,1.0,0.095841059934351,3.0,1.0,8008,8009,9104,8299,8313,8345
38,KR_6957402227,6957402227,CLASSIC,14.3.558.8314,Yasuo,157.0,MIDDLE,True,0,2.0,4,0,0,16989,17.0,0,15,3,10356,31539,10356,25762,0,5,1.0,2,0,True,2,0,False,False,False,True,False,False,14,14593,12125.0,0,MIDDLE,2,2,0,3153,6673,3031,3006,1057,1055,3340,18,3.0,11,MIDDLE,650.0,5,2,598,9496,1883,8907,0,20,1,0,1,0,0,12,3,0,173826,30892,15697,22,0,0.0,SOLO,0,260,11,94,8,4,4,4,14,192,False,34,1526,198491,34424,0,25046,14331,0,200,198,121,1.0,0,15169,1648,441,4,5,1,0,0,33,1,5,9,15.0,573.6121130106097,1353.043109623244,1.0,0.0,5.0,1526.5152475999998,0.4838709677419355,1.3008933349828529,0.0,3.0,1.0,5.0,3.0,0.3608338736343318,96.0,4.0,8008,9111,9104,8299,8473,8451
39,KR_7035988082,7035988082,CLASSIC,14.8.576.8838,Yone,777.0,TOP,False,0,1.0,3,0,0,25709,18.0,0,8,4,5978,14306,5978,54460,0,2,1.0,2,1,True,1,0,False,False,False,False,False,True,0,22243,21375.0,0,TOP,0,0,2,3091,3006,6672,3031,3026,6333,3364,23,2.0,16,TOP,694.0,11,3,1689,55977,10869,14080,0,18,0,0,0,0,0,4,1,0,254874,30402,12719,5764,0,0.0,SOLO,0,308,88,50,15,3,12,4,4,292,False,30,2043,327373,46636,0,30716,7500,0,332,286,117,1.0,1,16521,5364,3916,3,3,10,0,0,18,1,6,3,19.0,653.0722248377591,1369.24962729711,0.0,1.0,3.0,2043.6083137,0.6785714285714286,0.5486668740408636,0.0,1.0,1.0,14.0,9.5,0.4690451112930478,136.0,4.0,8008,9111,9104,8299,8473,8242
40,KR_7012849848,7012849848,CLASSIC,14.6.570.6276,Ashe,22.0,UTILITY,True,0,2.0,21,0,0,8933,12.0,0,9,10,2962,6992,2962,3951,0,5,6.0,0,0,True,12,3,True,False,False,False,False,True,4,9479,8937.0,0,UTILITY,0,2,0,3877,2055,3179,6696,3009,2020,3364,26,0.0,3,BOTTOM,237.0,0,1,466,2281,1801,8269,0,4,0,0,0,0,0,15,5,0,39953,10429,4709,6504,0,0.0,SUPPORT,0,11,68,11,14,4,4,5,3,383,False,47,1624,45984,12823,0,13018,1384,0,30,534,87,1.0,0,3750,591,40,1,4,3,0,0,95,8,7,43,24.0,350.03357600004654,473.4874863966217,1.0,2.0,4.0,1624.9437819999998,0.5333333333333333,3.532113162697048,0.0,0.0,6.0,7.0,4.8,0.1157904637298492,14.0,1.0,9923,8126,8136,8106,8410,8345
41,KR_7005381100,7005381100,CLASSIC,14.6.570.6276,Sylas,517.0,MIDDLE,True,0,0.0,10,0,0,14782,16.0,0,3,3,1868,1868,1868,17537,0,7,0.0,0,0,True,6,0,False,False,False,False,False,True,0,9868,9100.0,0,MIDDLE,0,1,0,3113,3108,3100,6657,1056,3020,3363,19,0.0,3,TOP,0.0,0,1,299,92420,21997,22665,1,5,0,0,0,0,0,1,3,0,8579,365,11050,7,0,0.0,DUO,0,61,53,133,21,4,12,3,4,199,False,18,1703,104946,22690,0,34969,9448,0,143,310,219,1.0,0,3946,328,1252,0,1,0,0,0,31,0,4,7,13.0,347.51727065580206,799.08973263882,0.0,0.0,1.0,1703.7581744,0.325,1.1210449571313996,0.0,0.0,0.0,4.0,1.8571428571428568,0.226949925538177,18.0,2.0,8010,8009,9105,8299,8210,8236
42,KR_6897073030,6897073030,CLASSIC,14.1.552.9668,Graves,104.0,JUNGLE,True,12,1.0,9,1,0,18013,17.0,0,7,4,53,52410,53,22530,0,2,3.0,0,3,True,1,2,False,False,False,False,False,False,0,14279,12725.0,0,JUNGLE,1,1,0,3142,6676,3047,3071,6695,0,3364,26,2.0,6,JUNGLE,630.0,3,1,1042,3640,410,14267,0,233,0,0,1,0,0,28,2,0,267433,17657,19214,6295,0,0.0,NONE,0,134,25,100,8,26,11,8,6,208,False,18,2102,365457,19828,0,34002,20345,0,24,714,76,1.0,0,94383,1760,520,1,1,4,0,0,33,3,9,3,15.0,407.43483269769786,565.747977383289,1.0,3.0,1.0,2102.8983157,0.7142857142857143,0.9647660642903167,56.000000059604645,3.0,3.0,9.0,7.5,0.2084340003205493,22.900000035762787,2.0,8021,9111,9104,8014,8304,8347
43,KR_6897073030,6897073030,CLASSIC,14.1.552.9668,Yuumi,350.0,UTILITY,False,0,0.0,10,0,0,11743,14.0,0,1,3,917,917,917,3997,0,3,1.0,0,0,True,4,9,True,False,True,False,False,False,1,7967,7625.0,0,UTILITY,0,0,3,3870,3222,2065,6616,2022,0,3364,23,0.0,0,BOTTOM,0.0,0,0,847,13395,8017,2618,0,0,0,1,0,0,0,0,10,0,1071,100,5317,6267,0,0.0,SUPPORT,0,71,138,143,8,7,3,7,14,126,False,25,2102,18095,9423,7641,8303,6334,5333,13,212,100,6.0,0,3627,1306,366,0,2,11,0,0,64,1,1,30,10.0,227.3295267475258,268.8716064948152,0.0,0.0,2.0,2102.8983157,0.625,1.850590089948173,0.0,0.0,1.0,1.0,3.333333333333333,0.0986495955857065,0.0,1.0,8214,8226,8210,8237,8017,8009
44,KR_6921641681,6921641681,CLASSIC,14.2.556.3141,Zac,154.0,UTILITY,False,0,6.0,3,0,0,4849,8.0,0,1,3,889,889,889,4017,0,2,1.0,0,0,True,1,2,False,False,False,False,False,True,0,5653,5325.0,0,UTILITY,0,0,0,3870,4646,3020,1082,1052,0,3364,15,1.0,2,NONE,0.0,2,1,731,9256,4774,3396,0,4,0,0,0,0,0,0,10,0,3993,369,4205,6282,1,0.0,SUPPORT,0,16,16,18,2,0,14,1,4,441,False,23,948,18917,5211,0,8741,5518,169,24,86,27,4.0,0,5667,67,1138,0,0,1,0,0,23,1,2,9,5.0,357.6462993151117,329.68887211290206,0.0,0.0,0.0,948.3891809,1.0,1.5176510994049457,0.0,0.0,1.0,2.0,2.5,0.2261699346455091,19.0,1.0,8439,8463,8429,8453,9105,9111
45,KR_7000936374,7000936374,CLASSIC,14.6.569.5139,MasterYi,11.0,JUNGLE,True,0,3.0,6,2,0,16743,17.0,0,2,1,4224,62619,4224,32282,0,10,1.0,1,4,True,3,4,False,False,False,True,False,False,0,15264,14725.0,0,JUNGLE,0,1,0,6672,3153,3124,6333,1043,3006,3364,21,4.0,10,JUNGLE,485.0,2,2,397,10448,1072,11014,0,174,0,0,0,0,0,10,2,0,190194,20087,29806,6001,0,0.0,NONE,0,69,22,68,12,22,11,5,4,383,False,11,2187,296147,25141,0,43599,19564,0,16,360,362,1.0,0,95505,3981,2778,1,2,4,0,0,27,1,4,8,16.0,418.7058893310668,689.6298290700408,2.0,4.0,2.0,2187.3672619,0.3478260869565217,0.7615025418884683,38.000000059604645,6.0,1.0,4.0,1.6,0.159527098770613,14.199999928474426,2.0,8008,9111,9104,8014,8143,8105
46,KR_7000594240,7000594240,CLASSIC,14.6.569.5139,Pyke,555.0,UTILITY,False,0,6.0,7,0,0,12042,14.0,0,0,18,0,0,0,10570,0,8,16.0,0,0,True,0,2,False,True,False,False,False,True,4,9873,9050.0,0,UTILITY,0,0,3,3877,3117,3814,3179,2015,2022,3364,36,1.0,5,BOTTOM,0.0,2,1,538,99,49,12594,0,4,0,1,0,0,0,0,10,0,19908,6481,9249,6386,0,0.0,SUPPORT,0,42,83,37,10,3,14,5,4,212,False,20,1953,25486,8476,0,22369,3368,0,47,83,190,1.0,0,5478,1945,525,0,0,11,0,0,138,16,27,77,12.0,303.1926118380058,260.29792806828306,0.0,0.0,0.0,1953.9079965,0.48,4.254468002169809,0.0,0.0,16.0,27.0,1.5,0.0997924060207496,4.0,1.0,9923,8126,8136,8105,8444,8451
47,KR_7042228498,7042228498,CLASSIC,14.8.576.8838,Sivir,15.0,BOTTOM,True,0,1.0,18,0,0,15618,16.0,0,2,5,2954,24136,2954,12981,0,7,4.0,0,0,True,1,4,True,False,False,False,False,False,5,13052,12375.0,0,BOTTOM,0,0,0,6694,3087,1037,3006,6675,1036,3363,28,1.0,4,BOTTOM,542.0,2,1,462,19340,820,10834,0,32,0,0,0,0,0,2,4,0,197078,16185,13810,6370,0,0.0,CARRY,0,91,42,16,7,4,6,5,4,95,False,3,1986,221129,17389,0,26574,7285,0,203,38,197,1.0,0,4709,384,1928,1,1,1,0,0,31,4,4,12,22.0,394.1756234357231,525.1346581235676,1.0,3.0,1.0,1986.8783287,0.4489795918367347,0.9663279598526654,0.0,15.0,4.0,4.0,3.142857142857143,0.1098523793930782,50.40000009536743,2.0,8008,8009,9103,8014,8304,8345
48,KR_7030809355,7030809355,CLASSIC,14.7.571.9528,Ezreal,81.0,BOTTOM,False,0,1.0,10,0,0,27058,18.0,0,8,4,7034,26926,7034,30422,0,7,1.0,5,0,True,9,5,False,False,False,False,False,False,4,23455,21358.0,0,BOTTOM,0,0,4,3161,3078,3110,3042,6694,3047,3363,25,5.0,23,BOTTOM,779.0,5,2,826,39261,19160,14300,0,16,0,1,0,0,0,10,9,0,300939,40889,25520,6500,1,0.0,CARRY,0,456,80,52,16,7,4,8,7,114,False,9,2462,345821,61796,0,41838,13280,616,315,495,266,3.0,0,5620,1746,2017,2,3,11,0,0,30,1,7,13,33.0,571.5657438316737,1505.8406107952487,1.0,3.0,3.0,2462.2616545,0.6470588235294118,0.7544154544011243,0.0,0.0,1.0,9.0,4.714285714285714,0.3733801824170146,121.39999994635582,2.0,8005,8009,9103,8014,8304,8345
49,KR_6977891186,6977891186,CLASSIC,14.5.563.9790,Karma,43.0,UTILITY,False,0,0.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,False,0,0,False,False,False,False,True,False,0,500,0.0,0,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0.0,0,NONE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,907,0,0.0,SUPPORT,0,2,0,0,1,0,4,0,14,10,True,0,107,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,279.81360049115125,0.0,0.0,0.0,0.0,107.214231,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8229,8226,8210,8237,8345,8347
50,KR_6953912574,6953912574,CLASSIC,14.3.558.8314,Sylas,517.0,MIDDLE,True,0,0.0,11,0,0,13039,15.0,0,0,4,6503,6663,6503,12664,0,6,2.0,0,0,True,7,2,False,False,False,True,False,False,0,11035,9760.0,0,MIDDLE,0,0,0,4645,4646,1058,1052,1052,3020,3364,18,0.0,3,MIDDLE,0.0,0,1,464,90759,18953,12156,0,0,0,0,1,0,0,0,8,0,7797,0,9722,3836,0,0.0,SOLO,0,59,46,113,17,4,12,4,4,52,False,18,1770,106163,19577,0,22068,4908,0,147,280,195,1.0,0,7606,624,189,2,2,1,0,0,20,2,3,4,14.0,373.8826262862004,663.2748722213883,0.0,1.0,2.0,1770.9823999,0.5,0.6898351908067928,0.0,0.0,2.0,3.0,2.333333333333333,0.198036637215698,89.0,7.0,8369,8304,8345,8347,8444,8242
51,KR_6928726671,6928726671,CLASSIC,14.2.556.3141,Maokai,57.0,UTILITY,False,0,0.0,0,0,0,0,1.0,0,0,2,0,0,0,0,0,0,0.0,0,0,False,0,0,False,False,False,False,True,False,0,505,500.0,0,UTILITY,0,0,0,3865,0,0,2003,0,0,3364,4,0.0,0,NONE,0.0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,10,0,128,0,0,5645,0,0.0,SUPPORT,0,0,0,4,0,0,4,0,3,64,True,0,112,211,83,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,270.7158630394038,44.66614366695132,0.0,0.0,0.0,112.1138397,,0.0,0.0,0.0,0.0,0.0,0.0,0.2303084168020583,,,8439,8463,8429,8451,9105,9111
52,KR_7019452317,7019452317,CLASSIC,14.7.571.9528,Fizz,105.0,MIDDLE,False,0,0.0,1,0,0,4208,8.0,0,5,2,0,0,0,1273,0,1,0.0,0,0,True,1,0,False,False,False,False,False,True,0,2133,1750.0,0,JUNGLE,0,0,0,1056,2031,4630,0,0,0,3364,9,0.0,0,NONE,0.0,0,0,259,4938,2264,756,0,0,0,0,0,0,0,6,3,0,2729,1320,3049,1603,0,0.0,SUPPORT,0,12,13,32,3,3,14,2,4,215,False,0,702,8177,4094,0,4231,0,0,14,2,8,0.0,0,510,510,426,0,0,0,0,0,5,0,0,3,1.0,182.27660978119948,349.8204313448871,0.0,0.0,0.0,702.3575846,1.0,0.4291609469521446,0.0,0.0,0.0,0.0,1.0,0.2537109090499311,0.0,1.0,8112,8143,8138,8135,8237,8210
53,KR_6992712456,6992712456,CLASSIC,14.5.565.1230,Lux,99.0,UTILITY,False,0,2.0,4,0,0,2742,6.0,0,2,3,0,0,0,1562,0,1,1.0,0,0,True,2,0,False,False,False,False,False,True,1,4225,3925.0,0,UTILITY,0,0,0,2031,3866,6655,0,0,1001,3364,12,1.0,2,NONE,0.0,2,1,226,10489,4173,1902,0,0,0,0,0,0,0,7,10,0,3044,559,1508,5336,0,0.0,SUPPORT,0,14,11,48,1,2,7,1,4,194,False,19,676,14438,4733,418,3481,459,230,21,106,6,2.0,0,903,0,70,0,0,0,0,0,12,1,3,5,6.0,374.49342244068873,419.5671655749477,0.0,0.0,0.0,676.9278032,0.8571428571428571,1.1003355925270837,0.0,0.0,1.0,3.0,6.0,0.240971368723676,5.0,1.0,8229,8226,8210,8237,8345,8347
54,KR_6933726949,6933726949,CLASSIC,14.2.556.3141,Rumble,68.0,TOP,False,1,13.0,11,0,0,17676,17.0,0,4,6,1768,5714,1768,32904,0,9,4.0,0,1,True,6,1,False,True,False,False,False,False,2,12777,12160.0,0,TOP,0,1,1,4646,3157,0,6653,3916,3020,3363,23,0.0,4,TOP,0.0,0,1,548,162028,25127,6315,0,32,0,1,0,0,0,29,6,0,15586,894,24485,6450,0,0.0,DUO,0,141,181,190,13,5,4,7,14,95,False,18,2254,185955,27241,0,33382,2617,0,180,396,255,1.0,0,8340,1218,2581,0,2,9,0,0,38,4,3,16,15.0,340.0525596986441,725.0044228260797,0.0,1.0,2.0,2254.4301586,0.3333333333333333,1.0166130356335643,0.0,0.0,4.0,3.0,1.6666666666666667,0.186179222897545,4.0,1.0,8229,8275,8233,8237,8139,8106
55,KR_6946285772,6946285772,CLASSIC,14.3.558.8314,XinZhao,5.0,TOP,False,0,0.0,2,0,0,9339,12.0,0,2,4,4987,6287,4987,12678,0,6,3.0,0,0,True,9,0,False,False,False,True,False,True,0,7066,6275.0,0,TOP,0,0,0,2031,6610,1053,1042,1055,3047,3363,19,0.0,1,TOP,257.0,0,1,295,3108,793,5954,0,0,0,0,0,0,0,3,1,0,55320,9293,14399,5840,0,0.0,SOLO,0,33,46,0,8,3,14,3,4,134,False,12,1304,61795,10557,0,20930,6190,0,103,161,118,1.0,0,3366,470,577,2,2,2,0,0,16,3,2,11,3.0,324.97424292246353,485.5228425506085,0.0,0.0,2.0,1304.6597077,0.1428571428571428,0.766174863257434,0.0,0.0,3.0,2.0,0.5,0.2044671654035589,0.0,1.0,9923,8143,8138,8105,9104,9111
56,KR_6982997876,6982997876,CLASSIC,14.5.565.1230,Aatrox,266.0,MIDDLE,True,0,1.0,3,0,0,16554,17.0,0,1,5,3642,4998,3642,24313,0,3,0.0,0,1,True,2,0,False,False,False,False,False,False,0,12312,11650.0,0,MIDDLE,0,1,0,3161,6698,1036,6610,0,3047,3340,21,2.0,9,MIDDLE,329.0,7,1,1187,8937,3327,10645,0,32,0,0,1,0,0,0,8,0,155090,18188,18404,6334,0,0.0,SOLO,0,189,46,117,13,4,12,4,4,270,False,21,1666,165439,21515,0,31316,12260,0,178,252,143,1.0,0,1412,0,2266,1,2,0,0,0,14,0,0,10,12.0,443.1589171293584,774.3839846462074,0.0,1.0,2.0,1667.0319598,0.3,0.5107422560723828,0.0,7.0,0.0,0.0,4.0,0.2165867195743798,82.40000003576279,3.0,8229,8224,8210,8237,8473,8453
